,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,chunked
4224,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,d29b869d68a574cad9e28a5e2fa30e04,0
4225,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,20.8899333333,stock,5.0,med_time_horizon,7eb763fa7ac61cc931ecbbaaee60e716,1
4226,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,70.56465,stock,100.0,long_time_horizon,2cd8c868a6c6ce64dd844deaedb58eb5,0
4227,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,adr,500.0,short_time_horizon,12aea36610cc06dbe5ad324d30003868,0
4228,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,46.9593,stock,800.0,long_time_horizon,989a2eefef285957c21de115ba0cd64f,0
4229,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,5.0,long_time_horizon,875a66c0e3c0a5d57395d40e765335fd,0
4230,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,6.39633333333,stock,20.0,med_time_horizon,ce9bdbfa7c1175d5b7a9446c89ee06f9,0
4231,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,15.2487166667,stock,1000.0,long_time_horizon,a4f86cb805ef3e17e5a3d9bb77df8918,0
4232,med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,90.1431333333,stock,500.0,short_time_horizon,c44974bcf2ec5d849bca521e2f23ac30,1
4233,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,15.9580666667,stock,1000.0,short_time_horizon,618beaa22f817f37d5df8a73d0c6907a,0
4234,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,5.966716666669999,etp,150.0,short_time_horizon,c3c055e0ccd6e832469107f9d39d12ce,0
4235,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.79068333333,stock,200.0,short_time_horizon,626896fcccb8ac8e5b43fa3a5eceb303,1
4236,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,52.3015333333,stock,100.0,med_time_horizon,e9cc261f9f9a6d8fb868dd573b5cc6a8,1
4237,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,35.243833333299996,stock,1000.0,short_time_horizon,43aaa5f0991d76d3c868a1a2a50cd90f,0
4238,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,19.2188833333,stock,50.0,short_time_horizon,5a33a3ee3e8ad95b79dc13454af95730,1
4239,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,12.63215,stock,100.0,med_time_horizon,0290dfa4ecb79729a4fdc2a600ff803b,1
4240,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,15.211516666700001,stock,500.0,long_time_horizon,19f511836252349530daa84e34bd1b63,0
4241,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,1.1453833333299999,mlp,25.0,short_time_horizon,4d9b584f3e9d0a49800079a183aa81e5,0
4242,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,6.46085,stock,50.0,short_time_horizon,d66a636f4016079afbe36eff7a73d290,0
4243,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.98146666667,stock,20.0,short_time_horizon,6e71948f5d8cd422cad8c316d84b36c5,0
4244,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,18.0102333333,stock,300.0,long_time_horizon,a66d5939904f59b46933c12a7ab53a17,1
4245,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,7.0913833333300005,stock,5.0,short_time_horizon,4737b1c251fe2a19dab03efffcde11fd,1
4246,low_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,66.1142166667,stock,80.0,long_time_horizon,3611a5df50839e62856e3f4dfa39bbf3,1
4247,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,59.3324,stock,10.0,short_time_horizon,21879a35946068cfdf88498caa08503f,1
4248,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,10.5715,stock,470.0,long_time_horizon,0f2fe2d614a72172c6d015ae0a5d8e42,0
4249,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,9.2493,stock,100.0,med_time_horizon,719c72ba92df9963699d15864b75342c,0
4250,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,adr,100.0,long_time_horizon,ab0185ce877aa888b68a208b1e157904,0
4251,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,22.1901166667,etp,500.0,short_time_horizon,dc14a428078fb9a8bc96563acc9c191c,0
4252,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,11.175483333299999,stock,700.0,long_time_horizon,219ba47678314d8a8bfaed12be735d49,0
4253,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,27.4201333333,stock,200.0,short_time_horizon,bda76e763113a72d59f83880bf579577,0
4254,low_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,19.44905,stock,200.0,short_time_horizon,8842946c238aa2f253c5c13c56c56d15,0
4255,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,22.9965,stock,0.46,long_time_horizon,52be4b3e02c52da06642b69d517affa1,1
4256,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,44.16025,stock,183.54,long_time_horizon,75766f5c05518720ba0afce29b870fd0,0
4257,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,17.0080666667,stock,100.0,short_time_horizon,d54a4cd6c3f45189aac2819d915853b9,0
4258,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,4.94593333333,stock,30.0,long_time_horizon,596a037db0fc8a565bfe0687e09e0283,0
4259,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,5.04608333333,stock,10.0,short_time_horizon,1a55c011456bd4f7dcaadebaf422fb4a,0
4260,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,25.8405,stock,50.0,med_time_horizon,19fcbec53fc640ff42372bf30e195b28,1
4261,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,66.87095,stock,50.0,long_time_horizon,780c6c2b67275c1a76ac02a6efbb50b2,1
4262,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,300.0,short_time_horizon,8794048bafd8fa104a5f73b96d084159,0
4263,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,a1f7ac63fc59530cd8673d121c47213b,1
4264,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,3.92478333333,stock,100.0,short_time_horizon,1b90f1ba7a93be21076ac3860ad18ae8,1
4265,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,18.0090666667,etp,1000.0,short_time_horizon,21c5353b5ecbaf3fa9e2d13b6144ab21,0
4266,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,9.88475,stock,1.0,long_time_horizon,e4c306426dbcdaaca86f5c28f4f51c7f,1
4267,low_risk_tolerance,no_investment_exp,very_important_liq_need,both,8.2232,stock,100.0,short_time_horizon,7a5dd3f3bcab47ef59f575677fe750b0,0
4268,med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,6.58803333333,stock,500.0,short_time_horizon,50aa1c42aba6e67f295da4901a457fa1,0
4269,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,20.1729,stock,200.0,short_time_horizon,80dccb98c0bce8d1e7e22c5f9be9efea,0
4270,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,25.0,short_time_horizon,e61b5e7286860cecbe2ba1ac4ada24fd,1
4271,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,8.600916666669999,etp,350.0,med_time_horizon,d9390cc271abd3ec8bb9be73237d9835,0
4272,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,6.89055,stock,5.0,long_time_horizon,26b43c01234afb9c1737fa0572e1dcaf,1
4273,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,26.7733,stock,200.0,med_time_horizon,754509b79650f5a499771bee12788512,0
4274,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,36.086733333299996,stock,100.0,short_time_horizon,c0e5bcd259e687d9b6b63931952e09cc,0
4275,med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,20.4625,stock,10.0,short_time_horizon,de96df9eab8925db5ab2bf6152200a8c,1
4276,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,11.05935,stock,10.0,long_time_horizon,c565e81b9aeb1221821962b52f314858,1
4277,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,mlp,1500.0,short_time_horizon,c978f6f228457b5f2bf8b3be20c9b530,0
4278,high_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,4.90521666667,stock,20.0,short_time_horizon,2dadc27ec1ec9a3591bbc067e4f82cae,1
4279,low_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,15.9652,adr,50.0,med_time_horizon,9b872e63dfe26ee4f195c0f45b00cd21,0
4280,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,etp,100.0,long_time_horizon,f1e081abd6336440be590854c9dd1a79,0
4281,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,5.950633333330001,wrt,40.0,short_time_horizon,d5e84327dbbb8e1196fa6d61fcd2a565,1
4282,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,4000.0,long_time_horizon,db6ab7a295b7d0fe61280dc707c550cb,0
4283,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,57.8690166667,stock,200.0,short_time_horizon,2ba1d156d3fbd07f5733abe466ba5928,0
4284,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,17.200466666700002,adr,2500.0,long_time_horizon,f917932b639b79d4e1bc28bd440b7517,0
4285,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,19.4339666667,stock,20.0,long_time_horizon,154468995a106521938c2953acdec230,1
4286,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,59.7230666667,stock,100.0,med_time_horizon,1fb9290c934bc2bdcae9980dc355bf88,0
4287,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,8.040633333330002,stock,20.0,short_time_horizon,1a73c90805dc00f1428911e008eeb074,1
4288,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,20.8588,stock,350.0,short_time_horizon,5311259b510d689f69c2226452734c32,0
4289,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,1500.0,long_time_horizon,407da41ac778d383adc530bdfb0d86e3,0
4290,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,stock,150.0,short_time_horizon,6cd58a29e4876dcafed18b839faabb47,0
4291,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,7.880966666669999,stock,10.0,short_time_horizon,caa0dce10e9083517ce6520ff11b8388,1
4292,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,40.8364166667,cef,45.56,short_time_horizon,be5790e6370fa680756531d7cb963421,1
4293,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,21.7599833333,stock,50.0,med_time_horizon,28c119e9f6919f9bba978463adb53dfe,1
4294,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,26.6265666667,adr,2472.0,med_time_horizon,18e63dc7fd60a343eb018ac6f60a7bc8,0
4295,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.70815,stock,25.0,short_time_horizon,aaacda3e84012e72e9005bc043407b95,0
4296,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,30.3491333333,stock,10.0,long_time_horizon,38dae8f83f3ebdf1473e3204c6d47f5b,1
4297,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,73.7233666667,stock,25.0,short_time_horizon,f9a54a6e564727436032bc6958d57daf,1
4298,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,15.2909333333,stock,200.0,short_time_horizon,02fd139cd270cf8c3c3bc6c33642b271,0
4299,med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,1.2304833333299998,stock,500.0,med_time_horizon,7a90ec4851f2767761f038a80925f752,0
4300,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,13.4711666667,stock,500.0,short_time_horizon,e0de37fb80214c804fab5e1f665022ce,0
4301,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,3.02073333333,stock,1000.0,short_time_horizon,de2118de948f85c3e13d2da2463dbc46,0
4302,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,etp,75.0,med_time_horizon,f75175c255b7f2640673c0635afe85c3,0
4303,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,long_time_horizon,5257abb96804dcdb0f5f9ec910996507,0
4304,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,3515e352429ee270250dd189ac45624a,0
4305,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,300.0,long_time_horizon,781b61e93c85f6f64c1a65bc9b14626a,0
4306,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,60.38205,reit,100.0,med_time_horizon,8c95f1239db91afec7df3d6bd1a4c966,0
4307,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,200.0,short_time_horizon,2214e9b7e5edffdb65a161d89ce3fb6d,0
4308,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,13.966966666700001,stock,50.0,short_time_horizon,ee474ad13874b66749a6e67ff3643aff,1
4309,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,30.483966666700002,stock,5000.0,med_time_horizon,4e03940e9c299e4e7a14c08e49a53534,0
4310,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,27.5791333333,stock,10.0,short_time_horizon,4a7a4721e73cfea05be26f3574acd2e2,1
4311,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,10.102883333300001,stock,125.0,long_time_horizon,0efbf1ff31947ad35039974c8cdcf5f2,0
4312,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,100.0,short_time_horizon,d9f1a3ef441679abf2f8b041f7ab3684,0
4313,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,37.7057833333,stock,100.0,long_time_horizon,31eca50a31f5ba21457381bed3115f77,1
4314,high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,6.96226666667,stock,266.0,med_time_horizon,91837d41270b81b267fc205c3e03ee9b,1
4315,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,28.9455,stock,500.0,short_time_horizon,c9439078560222dcaebe839c8051d250,0
4316,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,20.0,long_time_horizon,8c3757c4c133aa7e908d26f00f91b3b0,0
4317,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,33.38035,stock,10.0,short_time_horizon,63f01ccb9448fed3131c78cc007a1aef,1
4318,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,7.27701666667,stock,50.0,short_time_horizon,04f231864175a9e42eb6bb027e657449,1
4319,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,45.4094,stock,100.0,med_time_horizon,377217cb76fc3dd6c0534ca334c025bc,0
4320,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,45.0482333333,stock,50.0,short_time_horizon,edc59ece32be8391b0129fbd4a89ee42,1
4321,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,10.3229833333,stock,265.0,med_time_horizon,6e405c404480b0ca0a08e559cfc6fb6e,0
4322,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,d356751b827b68cda2cb8007b68f3a65,1
4323,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,2.7078,stock,50.0,short_time_horizon,a274cf2b715703da736fb0cf27fb9125,1
4324,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,8.77315,stock,20.0,short_time_horizon,0897e9ea62cacd4a3fdac3469dfb4ad0,1
4325,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,143.5205,stock,1000.0,long_time_horizon,cf21e09fac7c2245189a0d30555ec949,0
4326,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,20.11235,stock,100.0,long_time_horizon,e2adbfc6bde3b8465dfdeee14c81e960,1
4327,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,31.5299166667,stock,150.0,long_time_horizon,ee8fb02c13b4d458694f8ce749cd5389,0
4328,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,235.337566667,stock,500.0,short_time_horizon,537a34780e1133cb04adcd10950dfa07,0
4329,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,33.8490833333,stock,300.0,long_time_horizon,77dbc1684ec2e2174d8cf70727dc2d5a,0
4330,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,32.1597166667,stock,500.0,long_time_horizon,bc58e388039d397e1cba828a9cb0fad2,1
4331,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,8.082616666669999,etp,200.0,long_time_horizon,8e8259619d39ac5ea0444c6a091ba426,0
4332,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,18.415983333299998,stock,1000.0,long_time_horizon,39847b398527b01e8d80e2cabb4598f6,0
4333,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,etp,8000.0,long_time_horizon,3c4278770ec80c98dd9c14b2bf06b163,0
4334,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,9.07333333333,stock,10.0,short_time_horizon,eb57048ff6a92da5440f2d725fec17ef,1
4335,low_risk_tolerance,no_investment_exp,somewhat_important_liq_need,both,37.1034833333,stock,1000.0,short_time_horizon,b7cd222cf0dab4f6906ad1ba3adb9fd4,0
4336,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,reit,1200.0,med_time_horizon,9c982d736ee4ab344da9fb45d93a6ea4,0
4337,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,df3bbec5c7667e4dc31e868663d6fcf9,1
4338,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,16.1169333333,stock,1000.0,short_time_horizon,aa74c4085a191ec14a43c727341cce9d,0
4339,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,Android,17.0656666667,stock,500.0,short_time_horizon,705269525decf0d181319184f723fc9f,0
4340,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,8.851866666669999,stock,100.0,short_time_horizon,5188bc9abbb53b7eeca7bcd16e3493e8,0
4341,med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,short_time_horizon,852de906b1474780398b26e847d5379d,0
4342,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,1.69681666667,stock,200.0,short_time_horizon,721e2e2e263532458506bf67ae5490de,0
4343,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,3.66641666667,stock,500.0,short_time_horizon,294453040f5dbd7af4ac6df75e48c9ef,0
4344,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,11.6401333333,stock,100.0,long_time_horizon,a06a4a978f93dc1bdf200095df66df27,0
4345,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,6.551566666669999,stock,20.0,med_time_horizon,45f349812f70656ff2d0d0f0c2baae9d,0
4346,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,37.0277166667,stock,250.0,short_time_horizon,3c0469b3c5064d12ea0e4de74c53b888,0
4347,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,250.0,short_time_horizon,f896962140852e222a830cd16481289e,0
4348,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,024d7746f3fa863b49b18a979122de59,0
4349,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,182.285116667,stock,100.0,long_time_horizon,97b6e923c161c500ea5fd7eb6fd59b84,0
4350,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,20.0,short_time_horizon,ab7e1c3b398ba180ddba9b8c0dc6e2fb,1
4351,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,a7b9a8c7f63a46bfbf96af6f03107745,1
4352,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,c8f57b1471a2ae72f1548a026ac62994,1
4353,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,adr,100.0,long_time_horizon,0e0cd209c91714f5f374fab8b1be1a32,0
4354,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,7.179266666669999,stock,100.0,med_time_horizon,291afd13fcc7f4f16637df5dd749788a,0
4355,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,16.9719333333,stock,30.0,short_time_horizon,963c5a5cbe254a56621e1b1ef45877f1,0
4356,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,1.43883333333,stock,5000.0,med_time_horizon,fbba5f1e89c666e742681135d9b647a4,0
4357,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,0.0,stock,30.0,short_time_horizon,cacea5dee2c118096c2327064960ead8,1
4358,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,19.7122,stock,10000.0,short_time_horizon,fc918e4a2ed0825d668fa9a57067ad25,0
4359,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,10.918133333299998,stock,20.0,short_time_horizon,12c85f81cd8184383e6442f444f17837,0
4360,med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,med_time_horizon,9bb9f193cc732a0cf5e42957c0e2cc89,0
4361,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,Android,121.277133333,stock,400.0,long_time_horizon,e5ba0b9be4d7344c95dbb16e2b1511b4,0
4362,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,12.428016666700001,stock,50.0,short_time_horizon,04eeef3011299e52cf9f0461387783ae,1
4363,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,23.18725,stock,200.0,short_time_horizon,de875da7b095f176674b9e85aecdec92,0
4364,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,2.71808333333,stock,100.0,short_time_horizon,7f954d0200e525d83a57b180f119494b,0
4365,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,29.54185,stock,100.0,long_time_horizon,cbcf5332dfe72e873b3eaffa7c722e56,1
4366,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,163.017966667,stock,22000.0,long_time_horizon,ad866c1346e08fe9bea5a76cdcfbed9a,0
4367,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.59865,stock,200.0,long_time_horizon,818334d29929a2f840adee2dc612e4d4,0
4368,med_risk_tolerance,good_investment_exp,very_important_liq_need,both,8.9817,stock,1450.0,short_time_horizon,8f709391780dc5257124341a11f0be81,0
4369,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,2.65003333333,stock,400.0,short_time_horizon,d88a9409e8d5582b385ef640165fb925,0
4370,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,6.576333333330001,stock,2000.0,short_time_horizon,9f69660ca65b4533a774f610178c265e,0
4371,med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,etp,100.0,long_time_horizon,72022167577d915f73cbfb0cc6bcf930,1
4372,high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,39.2321833333,stock,500.0,short_time_horizon,253b3ab19c62a517568f502e10e4380d,0
4373,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,21.6893333333,stock,25.0,short_time_horizon,5cc778ece2a4add65d7bad35e1580c9c,1
4374,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,49.380516666700004,stock,50.79,long_time_horizon,e4f55b6b6dc6ed7635f80a7c00ab78f7,1
4375,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,22.1872666667,reit,50.0,long_time_horizon,70b9118231d31b03c181754378169d5d,1
4376,low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,adr,500.0,short_time_horizon,86830aa1978b7a58ff776401f79e5882,0
4377,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,9.9477,stock,2500.0,med_time_horizon,2e0484155cddb2028a253db1a622a5ba,0
4378,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,10.71735,stock,40.0,long_time_horizon,27e5fc27a04f44b2af2c7ab29e9f4d16,1
4379,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,115.57305,wrt,201.0,short_time_horizon,65a29c5101c295bd944c45079aa3939e,0
4380,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,94.8455,stock,60.0,long_time_horizon,3e09a7394bae125266dfe15a4f2c2fa8,1
4381,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,85353b8a1f0a88e524e0eefd9769fdd7,0
4382,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,long_time_horizon,27a451ff020cb711798cdb018fb47ee0,1
4383,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,150.930883333,stock,2.0,short_time_horizon,c26260919239642c9f497a33b65868bf,0
4384,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,15.1170833333,stock,100.0,short_time_horizon,48480ecabbd355d7c126ba5226d486f1,1
4385,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,13.383766666700001,etp,1000.0,long_time_horizon,60e7eaa52138addca8417934b44dcf89,0
4386,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,56.3660333333,stock,500.0,med_time_horizon,ae8cbd67df4311ee151ed01cebb5618b,0
4387,med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,34.104283333299996,stock,500.0,med_time_horizon,c1e5adef0c5dbf1362e80fdbb5d9d4f4,0
4388,low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,57.0518833333,stock,100.0,short_time_horizon,56641eaffe30d600ed796a92d7e13ecb,1
4389,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,1.06626666667,stock,100.0,short_time_horizon,f4ce566e3e0aa98e168f1a234fc2f48a,0
4390,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,2.01208333333,stock,5.0,long_time_horizon,cb79656e6d265ca7f42625a019dfa848,0
4391,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.29715,stock,500.0,short_time_horizon,85025f837ebdfe422e54438773f378f7,0
4392,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,Android,21.1909166667,stock,1000.0,short_time_horizon,2af8224dc37d9e4d687601a7d33e9018,0
4393,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,6.354316666669999,stock,100.0,short_time_horizon,c425c00dbd5810f164f270156f292a54,0
4394,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,15.35535,etp,1000.0,long_time_horizon,a56b6307a74584e67989a477e29eb18a,0
4395,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,14.8858166667,mlp,50.0,long_time_horizon,558f24f9d5296424f94242536c7260d8,1
4396,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,10.0,short_time_horizon,b77fb4590dcb7eda472793a892ea4dfd,1
4397,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,16.7420166667,stock,200.0,med_time_horizon,d00e5568698c4ba2182b416360121e2d,1
4398,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,146.81855,stock,50.0,long_time_horizon,5635d94113b31d7e997f913b342a1c6e,0
